From Date,To Date,PM10,PM2.5,NO2,CO,Ozone,SO2
13-06-2018 17:00,13-06-2018 18:00,476.0,168.42,11.18,0.84,42.11,2.43
13-06-2018 18:00,13-06-2018 19:00,584.1,216.67,12.47,0.68,31.83,3.0
13-06-2018 19:00,13-06-2018 20:00,772.4,283.33,14.77,1.4,16.99,4.19
13-06-2018 20:00,13-06-2018 21:00,792.0,419.17,15.75,1.56,10.93,3.5
13-06-2018 21:00,13-06-2018 22:00,None,552.92,15.66,1.93,9.33,4.56
13-06-2018 22:00,13-06-2018 23:00,None,620.83,15.86,1.57,8.76,4.8
13-06-2018 23:00,14-06-2018 00:00,None,670.92,16.45,2.83,7.65,5.03
14-06-2018 00:00,14-06-2018 01:00,None,549.42,16.75,1.91,12.08,2.77
14-06-2018 01:00,14-06-2018 02:00,None,434.5,12.93,3.19,20.17,3.1
14-06-2018 02:00,14-06-2018 03:00,878.0,374.42,11.63,3.0,22.08,3.07
14-06-2018 03:00,14-06-2018 04:00,668.08,259.08,9.58,3.37,24.63,2.77
14-06-2018 04:00,14-06-2018 05:00,517.92,174.75,7.98,3.13,26.32,2.57
14-06-2018 05:00,14-06-2018 06:00,437.25,131.33,8.16,2.95,18.91,2.32
14-06-2018 06:00,14-06-2018 07:00,395.25,109.67,9.12,0.66,17.4,1.98
14-06-2018 07:00,14-06-2018 08:00,432.33,108.0,9.48,0.7,17.19,2.64
14-06-2018 08:00,14-06-2018 09:00,436.0,120.83,8.72,0.28,24.83,2.87
14-06-2018 09:00,14-06-2018 10:00,None,126.58,8.2,0.67,30.26,2.93
14-06-2018 10:00,14-06-2018 11:00,None,125.17,8.61,0.94,38.71,3.5
14-06-2018 11:00,14-06-2018 12:00,968.0,107.58,8.5,0.98,43.0,2.65
14-06-2018 12:00,14-06-2018 13:00,891.0,106.92,8.72,0.96,65.86,2.41
14-06-2018 13:00,14-06-2018 14:00,884.0,107.0,8.63,0.83,52.88,2.1
14-06-2018 14:00,14-06-2018 15:00,809.75,107.92,13.7,0.07,1.13,1.16
14-06-2018 15:00,14-06-2018 16:00,887.33,119.92,10.56,0.07,0.93,0.7
14-06-2018 16:00,14-06-2018 17:00,769.42,128.33,8.67,0.61,16.58,1.15
14-06-2018 17:00,14-06-2018 18:00,729.58,134.5,11.93,0.06,1.32,0.76
14-06-2018 18:00,14-06-2018 19:00,770.08,143.25,12.17,1.26,45.81,3.29
14-06-2018 19:00,14-06-2018 20:00,781.33,146.75,17.72,1.54,27.18,3.4
14-06-2018 20:00,14-06-2018 21:00,713.25,136.92,20.84,0.54,13.39,2.9
14-06-2018 21:00,14-06-2018 22:00,647.42,139.67,28.41,0.01,7.45,2.01
14-06-2018 22:00,14-06-2018 23:00,811.58,170.25,26.18,0.01,8.48,2.18
14-06-2018 23:00,15-06-2018 00:00,937.92,205.08,20.78,0.01,9.14,3.48
15-06-2018 00:00,15-06-2018 01:00,955.33,212.58,18.0,0.77,8.17,2.34
15-06-2018 01:00,15-06-2018 02:00,820.33,188.25,13.12,0.75,13.83,1.93
15-06-2018 02:00,15-06-2018 03:00,845.58,184.17,10.17,0.91,21.14,1.96
15-06-2018 03:00,15-06-2018 04:00,796.75,167.5,8.21,1.05,26.05,1.92
15-06-2018 04:00,15-06-2018 05:00,761.75,150.42,7.59,0.43,26.08,1.82
15-06-2018 05:00,15-06-2018 06:00,638.92,137.08,8.54,0.23,19.45,1.71
15-06-2018 06:00,15-06-2018 07:00,596.83,133.25,9.34,0.93,19.79,1.62
15-06-2018 07:00,15-06-2018 08:00,588.5,144.92,10.85,1.26,18.41,3.53
15-06-2018 08:00,15-06-2018 09:00,565.08,133.17,9.21,1.62,27.03,3.74
15-06-2018 09:00,15-06-2018 10:00,534.58,138.42,9.02,3.13,38.5,3.63
15-06-2018 10:00,15-06-2018 11:00,376.17,84.92,8.14,4.16,44.0,5.45
15-06-2018 11:00,15-06-2018 12:00,329.0,78.17,9.65,3.52,43.46,4.15
15-06-2018 12:00,15-06-2018 13:00,491.0,74.33,7.96,0.54,67.09,3.85
15-06-2018 13:00,15-06-2018 14:00,335.5,84.08,7.63,0.48,76.11,4.17
15-06-2018 14:00,15-06-2018 15:00,282.42,84.08,7.2,1.99,86.4,2.95
15-06-2018 15:00,15-06-2018 16:00,256.08,75.75,9.34,0.31,36.23,1.45
15-06-2018 16:00,15-06-2018 17:00,223.75,68.58,7.88,1.76,68.1,2.11
15-06-2018 17:00,15-06-2018 18:00,213.67,67.08,8.83,2.19,64.49,2.18
15-06-2018 18:00,15-06-2018 19:00,212.08,58.75,9.68,0.93,63.38,3.27
15-06-2018 19:00,15-06-2018 20:00,216.58,68.08,12.42,1.09,45.86,3.91
15-06-2018 20:00,15-06-2018 21:00,338.92,104.75,16.67,1.12,26.51,6.95
15-06-2018 21:00,15-06-2018 22:00,415.08,145.58,20.26,1.62,13.42,4.5
15-06-2018 22:00,15-06-2018 23:00,397.17,152.67,18.32,1.58,13.57,4.45
15-06-2018 23:00,16-06-2018 00:00,364.75,145.67,15.87,1.45,55.94,7.37
16-06-2018 00:00,16-06-2018 01:00,340.92,143.17,12.25,0.88,None,9.24
16-06-2018 01:00,16-06-2018 02:00,405.92,164.08,12.35,0.85,79.6,7.46
16-06-2018 02:00,16-06-2018 03:00,351.5,145.83,10.05,1.19,65.28,3.64
16-06-2018 03:00,16-06-2018 04:00,283.67,122.92,11.67,1.41,33.47,3.31
16-06-2018 04:00,16-06-2018 05:00,262.42,129.25,14.48,1.27,16.77,3.75
16-06-2018 05:00,16-06-2018 06:00,251.83,132.75,13.12,1.0,9.84,2.86
16-06-2018 06:00,16-06-2018 07:00,209.75,102.75,11.71,0.61,8.69,2.21
16-06-2018 07:00,16-06-2018 08:00,173.92,75.25,9.83,0.27,9.49,4.15
16-06-2018 08:00,16-06-2018 09:00,167.33,72.08,10.9,0.07,11.41,4.39
16-06-2018 09:00,16-06-2018 10:00,243.08,145.33,11.43,0.22,15.32,4.31
16-06-2018 10:00,16-06-2018 11:00,261.0,155.67,12.28,0.1,13.34,2.75
16-06-2018 11:00,16-06-2018 12:00,207.0,156.0,10.65,0.16,18.91,2.63
16-06-2018 12:00,16-06-2018 13:00,202.0,147.75,9.03,0.77,60.79,3.22
16-06-2018 13:00,16-06-2018 14:00,199.0,135.0,8.37,0.67,65.92,2.65
16-06-2018 14:00,16-06-2018 15:00,169.0,79.0,10.52,0.4,34.11,1.87
16-06-2018 15:00,16-06-2018 16:00,135.0,62.0,13.22,0.07,1.22,0.97
16-06-2018 16:00,16-06-2018 17:00,129.0,70.0,11.78,0.08,0.76,1.14
16-06-2018 17:00,16-06-2018 18:00,149.0,113.0,10.73,0.3,20.39,1.3
16-06-2018 18:00,16-06-2018 19:00,162.75,113.0,10.83,0.68,67.13,2.93
16-06-2018 19:00,16-06-2018 20:00,173.17,111.17,11.68,0.63,48.17,3.22
16-06-2018 20:00,16-06-2018 21:00,198.75,116.5,12.69,0.55,34.53,3.76
16-06-2018 21:00,16-06-2018 22:00,194.58,127.08,14.53,0.61,28.83,7.27
16-06-2018 22:00,16-06-2018 23:00,178.42,125.25,14.68,0.73,70.59,5.19
16-06-2018 23:00,17-06-2018 00:00,167.83,124.08,13.72,0.9,47.64,4.77
17-06-2018 00:00,17-06-2018 01:00,161.5,117.58,13.17,1.67,37.84,4.47
17-06-2018 01:00,17-06-2018 02:00,156.42,113.33,10.63,1.13,29.68,3.02
17-06-2018 02:00,17-06-2018 03:00,150.5,103.83,10.43,1.66,19.52,3.2
17-06-2018 03:00,17-06-2018 04:00,151.83,105.75,9.89,1.72,17.08,2.98
17-06-2018 04:00,17-06-2018 05:00,163.0,106.92,9.22,1.72,20.1,3.77
17-06-2018 05:00,17-06-2018 06:00,141.08,113.42,7.61,1.55,19.69,3.03
17-06-2018 06:00,17-06-2018 07:00,63.83,83.75,6.99,0.53,29.81,2.46
17-06-2018 07:00,17-06-2018 08:00,53.33,62.67,7.78,0.3,23.27,1.79
17-06-2018 08:00,17-06-2018 09:00,56.67,59.17,13.67,0.06,2.16,1.47
17-06-2018 09:00,17-06-2018 10:00,53.33,66.33,11.18,0.05,17.67,2.52
17-06-2018 10:00,17-06-2018 11:00,48.42,68.83,12.13,0.04,1.98,1.38
17-06-2018 11:00,17-06-2018 12:00,42.5,61.67,11.03,0.04,2.76,0.51
17-06-2018 12:00,17-06-2018 13:00,42.0,57.33,8.62,0.72,48.81,3.18
17-06-2018 13:00,17-06-2018 14:00,34.67,46.0,7.63,0.68,46.45,2.19
17-06-2018 14:00,17-06-2018 15:00,37.67,40.42,7.13,0.1,11.48,0.71
17-06-2018 15:00,17-06-2018 16:00,47.0,41.0,10.28,0.07,0.97,0.47
17-06-2018 16:00,17-06-2018 17:00,70.0,53.0,9.73,0.07,1.59,0.38
17-06-2018 17:00,17-06-2018 18:00,79.17,48.0,11.78,0.06,1.47,0.34
17-06-2018 18:00,17-06-2018 19:00,80.92,55.0,10.84,0.39,55.72,2.72
17-06-2018 19:00,17-06-2018 20:00,64.5,50.0,9.25,0.13,50.78,2.42
17-06-2018 20:00,17-06-2018 21:00,42.83,42.0,10.4,0.05,11.7,1.02
17-06-2018 21:00,17-06-2018 22:00,49.25,51.0,11.94,0.03,1.31,0.88
17-06-2018 22:00,17-06-2018 23:00,61.0,52.0,13.11,0.03,1.69,0.81
17-06-2018 23:00,18-06-2018 00:00,52.83,46.0,12.81,0.03,1.33,1.38
18-06-2018 00:00,18-06-2018 01:00,41.0,41.0,11.83,0.93,30.87,2.33
18-06-2018 01:00,18-06-2018 02:00,36.33,29.0,9.4,0.62,40.28,2.73
18-06-2018 02:00,18-06-2018 03:00,35.08,36.0,9.25,0.81,42.81,3.43
18-06-2018 03:00,18-06-2018 04:00,35.0,41.0,10.93,0.66,27.85,3.71
18-06-2018 04:00,18-06-2018 05:00,37.75,45.0,12.53,0.62,22.21,4.71
18-06-2018 05:00,18-06-2018 06:00,57.25,108.0,14.07,0.78,9.0,8.21
18-06-2018 06:00,18-06-2018 07:00,99.33,227.0,15.44,1.1,6.27,7.65
18-06-2018 07:00,18-06-2018 08:00,117.67,215.0,16.86,1.23,9.04,7.51
18-06-2018 08:00,18-06-2018 09:00,110.75,182.0,16.57,1.04,13.91,6.55
18-06-2018 09:00,18-06-2018 10:00,98.08,136.0,14.67,0.92,32.62,8.51
18-06-2018 10:00,18-06-2018 11:00,100.67,129.0,15.8,0.92,39.07,9.11
18-06-2018 11:00,18-06-2018 12:00,86.33,101.0,11.63,1.11,53.75,5.44
18-06-2018 12:00,18-06-2018 13:00,64.83,62.0,10.17,0.74,93.84,3.66
18-06-2018 13:00,18-06-2018 14:00,167.5,50.0,13.8,0.5,78.11,6.05
18-06-2018 14:00,18-06-2018 15:00,192.58,50.0,13.97,0.62,103.26,7.87
18-06-2018 15:00,18-06-2018 16:00,233.42,74.0,14.75,0.58,97.11,8.87
18-06-2018 16:00,18-06-2018 17:00,193.0,59.0,11.32,0.43,100.32,6.05
18-06-2018 17:00,18-06-2018 18:00,163.33,44.0,11.63,0.28,88.29,5.0
18-06-2018 18:00,18-06-2018 19:00,193.08,48.0,11.59,0.68,85.96,4.53
18-06-2018 19:00,18-06-2018 20:00,209.75,50.0,11.16,0.71,71.29,4.43
18-06-2018 20:00,18-06-2018 21:00,188.08,44.0,12.4,0.57,57.69,4.69
18-06-2018 21:00,18-06-2018 22:00,157.58,41.0,16.2,0.67,37.69,4.9
18-06-2018 22:00,18-06-2018 23:00,169.67,51.0,15.55,0.82,41.27,4.43
18-06-2018 23:00,19-06-2018 00:00,159.08,55.0,15.41,0.66,31.69,3.71
19-06-2018 00:00,19-06-2018 01:00,141.5,39.0,13.35,0.6,35.38,4.18
19-06-2018 01:00,19-06-2018 02:00,135.42,41.0,11.25,0.45,31.67,4.11
19-06-2018 02:00,19-06-2018 03:00,103.83,30.0,11.7,0.39,34.19,4.61
19-06-2018 03:00,19-06-2018 04:00,91.83,28.0,10.18,0.13,35.46,4.33
19-06-2018 04:00,19-06-2018 05:00,100.17,40.0,11.38,0.15,24.68,4.27
19-06-2018 05:00,19-06-2018 06:00,107.42,42.0,13.35,0.2,18.76,4.04
19-06-2018 06:00,19-06-2018 07:00,125.42,46.0,12.61,0.72,17.48,6.31
